input_text,match_id,judgment
Emotions in the Time of COVID-19  Affections and Impacts among the Spanish Primary Care Workforce,3697,True
Emotions in the Time of COVID-19  Affections and Impacts among the Spanish Primary Care Workforce,3698,False
Consumer s demand for Disinfectants and Protective Gear from COVID-19 infection in Al-Hofuf  Saudi,7128,True
Consumer s demand for Disinfectants and Protective Gear from COVID-19 infection in Al-Hofuf  Saudi,1129,False
Identifying consumer segments based on COVID-19 pandemic perceptions and responses,6267,True
Identifying consumer segments based on COVID-19 pandemic perceptions and responses,268,False
Metformin for Cardiovascular Protection  Inflammatory Bowel Disease  Osteoporosis  Periodontitis  Polycystic Ovarian Syndrome  Neurodegeneration  Cancer  Inflammation and Senescence  What Is Next,4941,True
Metformin for Cardiovascular Protection  Inflammatory Bowel Disease  Osteoporosis  Periodontitis  Polycystic Ovarian Syndrome  Neurodegeneration  Cancer  Inflammation and Senescence  What Is Next,4942,False
A 57-Year-Old Man with Type 1 Diabetes Mellitus and a Chronic Foot Ulcer Successfully Managed with a Remote Patient-Facing Wound Care Smartphone Application,5946,True
A 57-Year-Old Man with Type 1 Diabetes Mellitus and a Chronic Foot Ulcer Successfully Managed with a Remote Patient-Facing Wound Care Smartphone Application,5947,False
Lung function of patients hospitalized with COVID-19 at 45 days after hospital discharge  first report of a prospective multicenter study in Brazil,4583,True
Lung function of patients hospitalized with COVID-19 at 45 days after hospital discharge  first report of a prospective multicenter study in Brazil,4584,False
SARS-CoV-2 viral load assessment in lung transplantation,5784,True
SARS-CoV-2 viral load assessment in lung transplantation,5785,False
Impact of Perceived Stress and Immune Status on Decision-Making Abilities during COVID-19 Pandemic Lockdown,4040,True
Impact of Perceived Stress and Immune Status on Decision-Making Abilities during COVID-19 Pandemic Lockdown,4041,False
Impact of SARS-CoV-2 pandemic on vascular liver diseases,2230,True
Impact of SARS-CoV-2 pandemic on vascular liver diseases,2231,False
E-learning readiness and perceived stress among the university students of Bangladesh during COVID-19  a countrywide cross-sectional study,7569,True
E-learning readiness and perceived stress among the university students of Bangladesh during COVID-19  a countrywide cross-sectional study,1570,False
Potential applications and performance of machine learning techniques and algorithms in clinical practice  A systematic review,935,True
Potential applications and performance of machine learning techniques and algorithms in clinical practice  A systematic review,936,False
Radiology During the COVID-19 Pandemic  Mapping Radiology Literature in 2020,2320,True
Radiology During the COVID-19 Pandemic  Mapping Radiology Literature in 2020,2321,False
Detection of SARS-CoV-2 RNA in Upper Respiratory Swap Samples by Pooling Method,4878,True
Detection of SARS-CoV-2 RNA in Upper Respiratory Swap Samples by Pooling Method,4879,False
Safety and immunogenicity of SARS-CoV-2 mRNA-1273 and BNT162b2 vaccines in people living with HIV,521,True
Safety and immunogenicity of SARS-CoV-2 mRNA-1273 and BNT162b2 vaccines in people living with HIV,522,False
Comorbidities as Risk Factors for Severe Disease in Hospitalized Elderly COVID-19 Patients by Different Age-Groups in Japan,522,True
Comorbidities as Risk Factors for Severe Disease in Hospitalized Elderly COVID-19 Patients by Different Age-Groups in Japan,523,False
Performance Accuracy of a Laboratory-Developed Real-Time RT-PCR Method for Detection of SARS-CoV-2 in Self-Collected Saliva Specimens,5345,True
Performance Accuracy of a Laboratory-Developed Real-Time RT-PCR Method for Detection of SARS-CoV-2 in Self-Collected Saliva Specimens,5346,False
Bronchopleural fistula and bilateral pneumothorax in a patient with COVID-19,9876,True
Bronchopleural fistula and bilateral pneumothorax in a patient with COVID-19,3877,False
Telehealth adaptation of perinatal mental health mother-infant group programming for the COVID-19 pandemic,3359,True
Telehealth adaptation of perinatal mental health mother-infant group programming for the COVID-19 pandemic,3360,False
Respiratory effects of lung recruitment maneuvers depend on the recruitment-to-inflation ratio in patients with COVID-19-related acute respiratory distress syndrome,1311,True
Respiratory effects of lung recruitment maneuvers depend on the recruitment-to-inflation ratio in patients with COVID-19-related acute respiratory distress syndrome,1312,False
Efficacy and safety of the combination of modern medicine and traditional Chinese medicine in pulmonary fibrosis caused by novel coronavirus disease  A protocol for Bayesian network meta-analysis,3983,True
Efficacy and safety of the combination of modern medicine and traditional Chinese medicine in pulmonary fibrosis caused by novel coronavirus disease  A protocol for Bayesian network meta-analysis,3984,False
Complement system component dysregulation is a distinctive feature of COVID-19 disease  a prospective and comparative analysis of patients admitted to the emergency department for suspected COVID-19 disease,6494,True
Complement system component dysregulation is a distinctive feature of COVID-19 disease  a prospective and comparative analysis of patients admitted to the emergency department for suspected COVID-19 disease,495,False
Intranasal Delivery of MVA Vector Vaccine Induces Effective Pulmonary Immunity Against SARS-CoV-2 in Rodents,9560,True
Intranasal Delivery of MVA Vector Vaccine Induces Effective Pulmonary Immunity Against SARS-CoV-2 in Rodents,3561,False
COVID-19  Mathematical growth vs  precautionary measures in China  KSA  and the USA,1716,True
COVID-19  Mathematical growth vs  precautionary measures in China  KSA  and the USA,1717,False
Development and validation of prognostic scoring system for COVID-19 severity in South India,780,True
Development and validation of prognostic scoring system for COVID-19 severity in South India,781,False
Host directed therapies  COVID-19 and beyond,8798,True
Host directed therapies  COVID-19 and beyond,2799,False
United States Influenza Search Patterns Since the Emergence of COVID-19  Infodemiology Study,8231,True
United States Influenza Search Patterns Since the Emergence of COVID-19  Infodemiology Study,2232,False
SARS-CoV-2 vaccination and myocarditis or myopericarditis  population based cohort study,5607,True
SARS-CoV-2 vaccination and myocarditis or myopericarditis  population based cohort study,5608,False
Ultrasound-Guided Minimally Invasive Tissue Sampling  A Minimally Invasive Autopsy Strategy During the COVID-19 Pandemic in Brazil  2020,5978,True
Ultrasound-Guided Minimally Invasive Tissue Sampling  A Minimally Invasive Autopsy Strategy During the COVID-19 Pandemic in Brazil  2020,5979,False
Unemployment and child maltreatment during the COVID-19 pandemic in the Republic of Korea,651,True
Unemployment and child maltreatment during the COVID-19 pandemic in the Republic of Korea,652,False
Comprehensive Contact Tracing  Testing and Sequencing Show Limited Transmission of SARS-CoV-2 between Children in Schools in Norway  August 2020 to May 2021,3747,True
Comprehensive Contact Tracing  Testing and Sequencing Show Limited Transmission of SARS-CoV-2 between Children in Schools in Norway  August 2020 to May 2021,3748,False
Changes in the body mass of adult residents of rural and urban areas in the initial months of the COVID-19 pandemic vs  their mental  physical and sexual health,2196,True
Changes in the body mass of adult residents of rural and urban areas in the initial months of the COVID-19 pandemic vs  their mental  physical and sexual health,2197,False
Obstetric and perinatal outcomes in pregnant women with COVID-19  an interim analysis,8418,True
Obstetric and perinatal outcomes in pregnant women with COVID-19  an interim analysis,2419,False
Bioluminescence and ventilator-associated pneumonia caused by oral biofilm in ICU during COVID-19 -Is there a possible relationship,369,True
Bioluminescence and ventilator-associated pneumonia caused by oral biofilm in ICU during COVID-19 -Is there a possible relationship,370,False
On the global time evolution of the Covid-19 pandemic  Logistic modeling,9884,True
On the global time evolution of the Covid-19 pandemic  Logistic modeling,3885,False
Impact of COVID-19 on dental education in Europe  The students  perspective,8005,True
Impact of COVID-19 on dental education in Europe  The students  perspective,2006,False
Health-care-seeking behaviours of the Japanese lay public during the COVID-19 pandemic  a cross-sectional study,4214,True
Health-care-seeking behaviours of the Japanese lay public during the COVID-19 pandemic  a cross-sectional study,4215,False
Using artificial intelligence technology to fight COVID-19  a review,377,True
Using artificial intelligence technology to fight COVID-19  a review,378,False
Balance performance in patients with post-acute COVID-19 compared to patients with an acute exacerbation of chronic obstructive pulmonary disease and healthy subjects,9446,True
Balance performance in patients with post-acute COVID-19 compared to patients with an acute exacerbation of chronic obstructive pulmonary disease and healthy subjects,3447,False
Experiences of COVID-19 patients admitted in a government infectious disease hospital in Nepal and its implications for health system strengthening  A qualitative study,2216,True
Experiences of COVID-19 patients admitted in a government infectious disease hospital in Nepal and its implications for health system strengthening  A qualitative study,2217,False
Kidney Recovery and Death in Critically Ill Patients With COVID-19-Associated Acute Kidney Injury Treated With Dialysis  The STOP-COVID Cohort Study,8682,True
Kidney Recovery and Death in Critically Ill Patients With COVID-19-Associated Acute Kidney Injury Treated With Dialysis  The STOP-COVID Cohort Study,2683,False
Rapid Antigen Test Combine with Nucleic Acid Detection  A Better Strategy for COVID-19 Screening at Points of Entry,1613,True
Rapid Antigen Test Combine with Nucleic Acid Detection  A Better Strategy for COVID-19 Screening at Points of Entry,1614,False
Urban spatial epidemic simulation model  A case study of the second COVID-19 outbreak in Beijing  China,6979,True
Urban spatial epidemic simulation model  A case study of the second COVID-19 outbreak in Beijing  China,980,False
Common  low-frequency  rare  and ultra-rare coding variants contribute to COVID-19 severity,7549,True
Common  low-frequency  rare  and ultra-rare coding variants contribute to COVID-19 severity,1550,False
Infection Risk Prediction Model for COVID-19 Based on an Analysis of the Settlement of Particles Generated during Dental Procedures in Dental Clinics,1827,True
Infection Risk Prediction Model for COVID-19 Based on an Analysis of the Settlement of Particles Generated during Dental Procedures in Dental Clinics,1828,False
The Psychological Impact of COVID-19 on Front Line Nurses  A Synthesis of Qualitative Evidence,3632,True
The Psychological Impact of COVID-19 on Front Line Nurses  A Synthesis of Qualitative Evidence,3633,False
Sandacrabins - Structurally unique antiviral RNA polymerase inhibitors from a rare myxobacterium,962,True
Sandacrabins - Structurally unique antiviral RNA polymerase inhibitors from a rare myxobacterium,963,False
Incident Reporting Reduction during the Covid-19 Pandemic in a Tertiary Italian Hospital  A Retrospective Analysis,2993,True
Incident Reporting Reduction during the Covid-19 Pandemic in a Tertiary Italian Hospital  A Retrospective Analysis,2994,False
An in-depth analysis of 10 epidemiological terminologies used in the context of COVID-19,6606,True
An in-depth analysis of 10 epidemiological terminologies used in the context of COVID-19,607,False
Healthcare professionals  perceptions of impacts of the Covid-19-pandemic on outpatient care in rural areas  a qualitative study,9672,True
Healthcare professionals  perceptions of impacts of the Covid-19-pandemic on outpatient care in rural areas  a qualitative study,3673,False
A Potent and Protective Human Neutralizing Antibody Against SARS-CoV-2 Variants,2376,True
A Potent and Protective Human Neutralizing Antibody Against SARS-CoV-2 Variants,2377,False
Site-Specific Glycosylation Patterns of the SARS-CoV-2 Spike Protein Derived From Recombinant Protein and Viral WA1 and D614G Strains,8880,True
Site-Specific Glycosylation Patterns of the SARS-CoV-2 Spike Protein Derived From Recombinant Protein and Viral WA1 and D614G Strains,2881,False
Does COVID-19 predispose patients to type 1 diabetes mellitus,359,True
Does COVID-19 predispose patients to type 1 diabetes mellitus,360,False
SARS-CoV-2 Spike Protein and Its Receptor Binding Domain Promote a Proinflammatory Activation Profile on Human Dendritic Cells,3839,True
SARS-CoV-2 Spike Protein and Its Receptor Binding Domain Promote a Proinflammatory Activation Profile on Human Dendritic Cells,3840,False
The Pandemic Paranoia Scale  PPS   factor structure and measurement invariance across languages,8184,True
The Pandemic Paranoia Scale  PPS   factor structure and measurement invariance across languages,2185,False
Inhaled nebulised unfractionated heparin for the treatment of hospitalised patients with COVID-19  A multicentre case series of 98 patients,1246,True
Inhaled nebulised unfractionated heparin for the treatment of hospitalised patients with COVID-19  A multicentre case series of 98 patients,1247,False
Phototherapies for COVID-19-associated opportunistic oral infections,7504,True
Phototherapies for COVID-19-associated opportunistic oral infections,1505,False
Mass spectrometry analysis of human tear fluid biomarkers specific for ocular and systemic diseases in the context of 3P medicine,8349,True
Mass spectrometry analysis of human tear fluid biomarkers specific for ocular and systemic diseases in the context of 3P medicine,2350,False
Impact of COVID-19 pandemic on radiology education  training  and practice  A narrative review,6511,True
Impact of COVID-19 pandemic on radiology education  training  and practice  A narrative review,512,False
The Relationship Between Social Media Digitalization and Coronavirus Disease 2019 Fear Among Service Sector Employees,5087,True
The Relationship Between Social Media Digitalization and Coronavirus Disease 2019 Fear Among Service Sector Employees,5088,False
Patients  Perceptions and Satisfaction with the Outpatient Telemedicine Clinics during COVID-19 Era in Saudi Arabia  A Cross-Sectional Study,3694,True
Patients  Perceptions and Satisfaction with the Outpatient Telemedicine Clinics during COVID-19 Era in Saudi Arabia  A Cross-Sectional Study,3695,False
Should Breakthrough SARS-CoV-2 Infection Affect Our Confidence in the COVID-19 Vaccines,1573,True
Should Breakthrough SARS-CoV-2 Infection Affect Our Confidence in the COVID-19 Vaccines,1574,False
Immune thrombocytopenia associated with COVID-19 mRNA vaccine tozinameran - a clinical case and global pharmacovigilance data,6281,True
Immune thrombocytopenia associated with COVID-19 mRNA vaccine tozinameran - a clinical case and global pharmacovigilance data,282,False
Remote Photobiomodulation Treatment for the Clinical Signs of Parkinson s Disease  A Case Series Conducted During COVID-19,5439,True
Remote Photobiomodulation Treatment for the Clinical Signs of Parkinson s Disease  A Case Series Conducted During COVID-19,5440,False
COVID-19 Testing in Schools  Perspectives of School Administrators  Teachers  Parents  and Students in Southern California,2567,True
COVID-19 Testing in Schools  Perspectives of School Administrators  Teachers  Parents  and Students in Southern California,2568,False
Dentistry s Metamorphosis  Four Trends Shaping the Future of Dental Practice,3423,True
Dentistry s Metamorphosis  Four Trends Shaping the Future of Dental Practice,3424,False
Foster care during the COVID-19 pandemic  A qualitative analysis of caregiver and professional experiences,2037,True
Foster care during the COVID-19 pandemic  A qualitative analysis of caregiver and professional experiences,2038,False
The Impact of the COVID-19 Pandemic on Corneal Transplantation in Brazil,9243,True
The Impact of the COVID-19 Pandemic on Corneal Transplantation in Brazil,3244,False
High levels of gut carriage of antimicrobial-resistant Escherichia coli in community settings in Rio de Janeiro  Brazil,772,True
High levels of gut carriage of antimicrobial-resistant Escherichia coli in community settings in Rio de Janeiro  Brazil,773,False
Worldwide beliefs among pregnant women on SARS-CoV-2 vaccine  a systematic review,5380,True
Worldwide beliefs among pregnant women on SARS-CoV-2 vaccine  a systematic review,5381,False
Basic Predictive Risk Factors for Cytokine Storms in COVID-19 Patients,9568,True
Basic Predictive Risk Factors for Cytokine Storms in COVID-19 Patients,3569,False
The Sustained Psychological Impact of the COVID-19 Pandemic on Health Care Workers One Year after the Outbreak-A Repeated Cross-Sectional Survey in a Tertiary Hospital of North-East Italy,3562,True
The Sustained Psychological Impact of the COVID-19 Pandemic on Health Care Workers One Year after the Outbreak-A Repeated Cross-Sectional Survey in a Tertiary Hospital of North-East Italy,3563,False
The impact of COVID-19 on physical activity behaviour in Italian primary school children  a comparison before and during pandemic considering gender differences,562,True
The impact of COVID-19 on physical activity behaviour in Italian primary school children  a comparison before and during pandemic considering gender differences,563,False
Easing of Regulatory Barriers to Telemedicine Abortion in Response to COVID-19,6683,True
Easing of Regulatory Barriers to Telemedicine Abortion in Response to COVID-19,684,False
A single-agent extension of the SIR model describes the impact of mobility restrictions on the COVID-19 epidemic,2546,True
A single-agent extension of the SIR model describes the impact of mobility restrictions on the COVID-19 epidemic,2547,False
Presentation of an innovative interdisciplinary and cross-sector therapeutic concept for pain patients as part of a regional selective contract,5510,True
Presentation of an innovative interdisciplinary and cross-sector therapeutic concept for pain patients as part of a regional selective contract,5511,False
No neutralizing effect of pre-existing tick-borne encephalitis virus antibodies against severe acute respiratory syndrome coronavirus-2  a prospective healthcare worker study,5330,True
No neutralizing effect of pre-existing tick-borne encephalitis virus antibodies against severe acute respiratory syndrome coronavirus-2  a prospective healthcare worker study,5331,False
Clinical and cost-effectiveness of a New psychosocial intervention to support Independence in Dementia  NIDUS-family  for family carers and people living with dementia in their own homes  a randomised controlled trial,9667,True
Clinical and cost-effectiveness of a New psychosocial intervention to support Independence in Dementia  NIDUS-family  for family carers and people living with dementia in their own homes  a randomised controlled trial,3668,False
Predicting intentions to practice COVID-19 preventative behaviors in the United States  A test of the risk perception attitude framework and the theory of normative social behavior,4531,True
Predicting intentions to practice COVID-19 preventative behaviors in the United States  A test of the risk perception attitude framework and the theory of normative social behavior,4532,False
COVID-19 and Chinese National Athletes,1674,True
COVID-19 and Chinese National Athletes,1675,False
The short isoform of the host antiviral protein ZAP acts as an inhibitor of SARS-CoV-2 programmed ribosomal frameshifting,7395,True
The short isoform of the host antiviral protein ZAP acts as an inhibitor of SARS-CoV-2 programmed ribosomal frameshifting,1396,False
Spatiotemporal evolving patterns of bike-share mobility networks and their associations with land-use conditions before and after the COVID-19 outbreak,365,True
Spatiotemporal evolving patterns of bike-share mobility networks and their associations with land-use conditions before and after the COVID-19 outbreak,366,False
Changes in motor paralysis involving upper extremities of outpatient chronic stroke patients from temporary rehabilitation interruption due to spread of COVID-19 infection  An observational study on pre- and post-survey data without a control group,8016,True
Changes in motor paralysis involving upper extremities of outpatient chronic stroke patients from temporary rehabilitation interruption due to spread of COVID-19 infection  An observational study on pre- and post-survey data without a control group,2017,False
SARS-CoV-2 antibody changes in patients receiving COVID-19 convalescent plasma from normal and vaccinated donors,9376,True
SARS-CoV-2 antibody changes in patients receiving COVID-19 convalescent plasma from normal and vaccinated donors,3377,False
Effects of Sleep  Exercise  and Leadership Support on Resilience in Frontline Healthcare Workers During the COVID-19 Pandemic,4327,True
Effects of Sleep  Exercise  and Leadership Support on Resilience in Frontline Healthcare Workers During the COVID-19 Pandemic,4328,False
Peer- and community-led responses to HIV  A scoping review,9983,True
Peer- and community-led responses to HIV  A scoping review,3984,False
Exacerbation of Psoriasis Following COVID-19 Vaccination  Report From a Single Center,147,True
Exacerbation of Psoriasis Following COVID-19 Vaccination  Report From a Single Center,148,False
COVID-19 hospitalizations and deaths averted under an accelerated vaccination program in northeastern and southern regions of the USA,1668,True
COVID-19 hospitalizations and deaths averted under an accelerated vaccination program in northeastern and southern regions of the USA,1669,False
Regional mobility during the Covid-19 pandemic  Analysis of trends and repercussions using mobile phones data across the EU,3088,True
Regional mobility during the Covid-19 pandemic  Analysis of trends and repercussions using mobile phones data across the EU,3089,False
The Experiences of Intensive Care Nurses in Advocacy of COVID-19 Patients,8844,True
The Experiences of Intensive Care Nurses in Advocacy of COVID-19 Patients,2845,False
Resource Resurgence from COVID-19 Waste via Pyrolysis  a Circular Economy Approach,7650,True
Resource Resurgence from COVID-19 Waste via Pyrolysis  a Circular Economy Approach,1651,False
Effects of the COVID-19 pandemic on health inequalities and mental health  effective public policies,407,True
Effects of the COVID-19 pandemic on health inequalities and mental health  effective public policies,408,False
Stress of COVID-19  Anxiety  Economic Insecurity  and Mental Health Literacy  A Structural Equation Modeling Approach,9584,True
Stress of COVID-19  Anxiety  Economic Insecurity  and Mental Health Literacy  A Structural Equation Modeling Approach,3585,False
Parents  pandemic NICU experience in the United States  a qualitative study,7788,True
Parents  pandemic NICU experience in the United States  a qualitative study,1789,False
The return of RSV,3456,True
The return of RSV,3457,False
SARS-CoV-2 infection in liver transplant recipients  A complex relationship,6186,True
SARS-CoV-2 infection in liver transplant recipients  A complex relationship,187,False
Embelin Alleviates Severe Airway Inflammation in OVA-LPS-Induced Rat Model of Allergic Asthma,4182,True
Embelin Alleviates Severe Airway Inflammation in OVA-LPS-Induced Rat Model of Allergic Asthma,4183,False
Differences in Coping Strategies and Help-Seeking Behaviours among Australian Junior and Senior Doctors during the COVID-19 Pandemic,3576,True
Differences in Coping Strategies and Help-Seeking Behaviours among Australian Junior and Senior Doctors during the COVID-19 Pandemic,3577,False
Synchronous online learning during movement control order in higher education institutions  a systematic review,3271,True
Synchronous online learning during movement control order in higher education institutions  a systematic review,3272,False
COVID-19 is a natural infectious disease,4940,True
COVID-19 is a natural infectious disease,4941,False
Perspectives on Subcutaneous Infliximab for Rheumatic Diseases and Inflammatory Bowel Disease  Before  During  and After the COVID-19 Era,1031,True
Perspectives on Subcutaneous Infliximab for Rheumatic Diseases and Inflammatory Bowel Disease  Before  During  and After the COVID-19 Era,1032,False
Discrimination of SARS-CoV-2 Infections From Other Viral Respiratory Infections by Scent Detection Dogs,8872,True
Discrimination of SARS-CoV-2 Infections From Other Viral Respiratory Infections by Scent Detection Dogs,2873,False
Test sensitivity for infection versus infectiousness of SARS-CoV-2,6230,True
Test sensitivity for infection versus infectiousness of SARS-CoV-2,231,False
Lung histopathologic clusters in severe COVID-19  a link between clinical picture and tissue damage,6592,True
Lung histopathologic clusters in severe COVID-19  a link between clinical picture and tissue damage,593,False
The Effects of the COVID-19 Pandemic on Health and Well-Being of Children and Youth in Nova Scotia  Youth and Parent Perspectives,8906,True
The Effects of the COVID-19 Pandemic on Health and Well-Being of Children and Youth in Nova Scotia  Youth and Parent Perspectives,2907,False
A mobile application for wound and symptom surveillance after colorectal surgery  a feasibility randomized controlled trial protocol,9811,True
A mobile application for wound and symptom surveillance after colorectal surgery  a feasibility randomized controlled trial protocol,3812,False
Peptides and peptidomimetics as therapeutic agents for Covid-19,6724,True
Peptides and peptidomimetics as therapeutic agents for Covid-19,725,False
Comparative Effectiveness and Antibody Responses to Moderna and Pfizer-BioNTech COVID-19 Vaccines among Hospitalized Veterans - Five Veterans Affairs Medical Centers  United States  February 1-September 30  2021,8029,True
Comparative Effectiveness and Antibody Responses to Moderna and Pfizer-BioNTech COVID-19 Vaccines among Hospitalized Veterans - Five Veterans Affairs Medical Centers  United States  February 1-September 30  2021,2030,False
Comparative study of the serum hepcidin level of patients with pneumonia in COVID-19 and Pneumocystis pneumonia,8052,True
Comparative study of the serum hepcidin level of patients with pneumonia in COVID-19 and Pneumocystis pneumonia,2053,False
Different Continuous Positive Airway Pressure Titration Modalities in Obstructive Sleep Apnea Syndrome Patients,855,True
Different Continuous Positive Airway Pressure Titration Modalities in Obstructive Sleep Apnea Syndrome Patients,856,False
How the COVID-19 pandemic changed postoperative infections in urology wards  A retrospective cohort study from two urology departments,3926,True
How the COVID-19 pandemic changed postoperative infections in urology wards  A retrospective cohort study from two urology departments,3927,False
Organ donation-Not only a responsibility of intensive care medicine,8547,True
Organ donation-Not only a responsibility of intensive care medicine,2548,False
Impact of the COVID-19 pandemic s first wave on the care and treatment situation of intravitreal injections in a German metropolitan region,78,True
Impact of the COVID-19 pandemic s first wave on the care and treatment situation of intravitreal injections in a German metropolitan region,79,False
The more you know  the better you act  Institutional communication in Covid-19 crisis management,7088,True
The more you know  the better you act  Institutional communication in Covid-19 crisis management,1089,False
COVID-19 Vaccine Safety in Children Aged 5-11 Years - United States  November 3-December 19  2021,2247,True
COVID-19 Vaccine Safety in Children Aged 5-11 Years - United States  November 3-December 19  2021,2248,False
Benefits and risks of apps for patients,8263,True
Benefits and risks of apps for patients,2264,False
Neck Circumference Predicts Mortality in Hospitalized COVID-19 Patients,4026,True
Neck Circumference Predicts Mortality in Hospitalized COVID-19 Patients,4027,False
Interdisciplinary recommendations for the treatment of advanced renal cell carcinoma,9949,True
Interdisciplinary recommendations for the treatment of advanced renal cell carcinoma,3950,False
Pathogenesis and Mechanism of Gastrointestinal Infection With COVID-19,9571,True
Pathogenesis and Mechanism of Gastrointestinal Infection With COVID-19,3572,False
High-quality neurosurgeon communication and visualization during telemedicine encounters improves patient satisfaction,9295,True
High-quality neurosurgeon communication and visualization during telemedicine encounters improves patient satisfaction,3296,False
COVID-19 Health Information on Google  A QUEST Cross-Sectional Quality and Readability Analysis,714,True
COVID-19 Health Information on Google  A QUEST Cross-Sectional Quality and Readability Analysis,715,False
Estimating the Continuously Evolving COVID-19 Case-Fatality Ratio in the United States using a Time-Delay Correcting Algorithm,7451,True
Estimating the Continuously Evolving COVID-19 Case-Fatality Ratio in the United States using a Time-Delay Correcting Algorithm,1452,False
Essential metals  vitamins and antioxidant enzyme activities in COVID-19 patients and their potential associations with the disease severity,788,True
Essential metals  vitamins and antioxidant enzyme activities in COVID-19 patients and their potential associations with the disease severity,789,False
Embeddings from protein language models predict conservation and variant effects,2279,True
Embeddings from protein language models predict conservation and variant effects,2280,False
Restoration of elective spine surgery during the first wave of COVID-19   a UK-wide British Association of Spine Surgeons  BASS  prospective  multicentre  observational study,4095,True
Restoration of elective spine surgery during the first wave of COVID-19   a UK-wide British Association of Spine Surgeons  BASS  prospective  multicentre  observational study,4096,False
Epidemics with asymptomatic transmission  Subcritical phase from recursive contact tracing,3897,True
Epidemics with asymptomatic transmission  Subcritical phase from recursive contact tracing,3898,False
Is Central Sensitisation the Missing Link of Persisting Symptoms after COVID-19 Infection,7944,True
Is Central Sensitisation the Missing Link of Persisting Symptoms after COVID-19 Infection,1945,False
Association of COVID-19 mortality with COVID-19 vaccination rates in Rhineland-Palatinate  Germany  from calendar week 1 to 20 in the year 2021  a registry-based analysis,7177,True
Association of COVID-19 mortality with COVID-19 vaccination rates in Rhineland-Palatinate  Germany  from calendar week 1 to 20 in the year 2021  a registry-based analysis,1178,False
Fabrication of chitosan-coated mixed spinel ferrite integrated with graphene oxide  GO  for magnetic extraction of viral RNA for potential detection of SARS-CoV-2,9076,True
Fabrication of chitosan-coated mixed spinel ferrite integrated with graphene oxide  GO  for magnetic extraction of viral RNA for potential detection of SARS-CoV-2,3077,False
The impact of the COVID-19 Pandemic on the Greek population  Suicidal ideation during the first and second lockdown,9452,True
The impact of the COVID-19 Pandemic on the Greek population  Suicidal ideation during the first and second lockdown,3453,False
Dynamics of Mask Use as a Prevention Strategy against SARS-CoV-2 in Panama,3631,True
Dynamics of Mask Use as a Prevention Strategy against SARS-CoV-2 in Panama,3632,False
COVID-19 vaccine Mandates  An Australian attitudinal study,8624,True
COVID-19 vaccine Mandates  An Australian attitudinal study,2625,False
Macrophage activation syndrome in MDA5 antibody-positive dermatomyositis and COVID-19 infection,7297,True
Macrophage activation syndrome in MDA5 antibody-positive dermatomyositis and COVID-19 infection,1298,False
A functionally distinct neutrophil landscape in severe COVID-19 reveals opportunities for adjunctive therapies,6272,True
A functionally distinct neutrophil landscape in severe COVID-19 reveals opportunities for adjunctive therapies,273,False
Evaluation of 3-month follow-up of patients with post-acute COVID-19 syndrome,424,True
Evaluation of 3-month follow-up of patients with post-acute COVID-19 syndrome,425,False
Can Costus afer be used for co-treatment of COVID-19  its symptoms and comorbidities  A novel approach for combating the pandemic and implications for sub-Saharan Africa,392,True
Can Costus afer be used for co-treatment of COVID-19  its symptoms and comorbidities  A novel approach for combating the pandemic and implications for sub-Saharan Africa,393,False
Gender Inequality and Mental Health During the COVID-19 Pandemic,3191,True
Gender Inequality and Mental Health During the COVID-19 Pandemic,3192,False
Passively sensing SARS-CoV-2 RNA in public transit buses,16,True
Passively sensing SARS-CoV-2 RNA in public transit buses,17,False
Myths and Truths of the association of retinal vascular occlusion with COVID-19,6335,True
Myths and Truths of the association of retinal vascular occlusion with COVID-19,336,False
How a school holiday led to persistent COVID-19 outbreaks in Europe,4200,True
How a school holiday led to persistent COVID-19 outbreaks in Europe,4201,False
Active syndromic surveillance of COVID-19 in Israel,2672,True
Active syndromic surveillance of COVID-19 in Israel,2673,False
Dynamic Differences of Immunological Parameters Between Severe and Non-severe COVID-19 Patients,2444,True
Dynamic Differences of Immunological Parameters Between Severe and Non-severe COVID-19 Patients,2445,False
Evidence Around the Impact of Pulmonary Rehabilitation and Exercise on Redox Status in COPD  A Systematic Review,6697,True
Evidence Around the Impact of Pulmonary Rehabilitation and Exercise on Redox Status in COPD  A Systematic Review,698,False
TRIPS waiver of COVID-19 vaccines  Impact on pharmaceutical industry and what it means to developing countries,6164,True
TRIPS waiver of COVID-19 vaccines  Impact on pharmaceutical industry and what it means to developing countries,165,False
Incidence of COVID-19 after pulmonary function tests  a retrospective cohort study,2601,True
Incidence of COVID-19 after pulmonary function tests  a retrospective cohort study,2602,False
Evaluation of Transient Ischemic Attack and Minor Stroke  A Rapid Outpatient Model for the COVID-19 Pandemic and Beyond,3493,True
Evaluation of Transient Ischemic Attack and Minor Stroke  A Rapid Outpatient Model for the COVID-19 Pandemic and Beyond,3494,False
Hesitancy towards Covid-19 vaccination among the healthcare workers in Iraqi Kurdistan,6044,True
Hesitancy towards Covid-19 vaccination among the healthcare workers in Iraqi Kurdistan,45,False
Population immunity to SARS-CoV-2 in US states and counties due to infection and vaccination  January 2020-November 2021,1459,True
Population immunity to SARS-CoV-2 in US states and counties due to infection and vaccination  January 2020-November 2021,1460,False
Anti-Inflammatory Effects of Immunostimulation in Patients with COVID-19 Pneumonia,3804,True
